algorithm,problem_id,run,generation,evaluation_start,evaluation_end,evaluations_this_generation,best_value,error,target_reached,operator_probabilities,operator_counts,metadata
bipop-cma-es,1,0,1673,28089,28105,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4728305545566095,""isotropic"":0.5271694454433905},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":10,""cma_isotropic"":6}","{""population_reduction_progress"":0.056178,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.1609623714281354}"
bipop-cma-es,1,0,1674,28105,28121,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4640726303468171,""isotropic"":0.5359273696531829},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.05621,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.154232110885135}"
bipop-cma-es,1,0,1675,28121,28137,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45961554052067877,""isotropic"":0.5403844594793212},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.056242,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.1682296601650495}"
bipop-cma-es,1,0,1676,28137,28153,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4630071802650595,""isotropic"":0.5369928197349405},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.056274,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.16999774705256}"
bipop-cma-es,1,0,1677,28153,28169,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46181451233771886,""isotropic"":0.5381854876622811},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":11,""cma_isotropic"":5}","{""population_reduction_progress"":0.056306,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.1139426390570146}"
bipop-cma-es,1,0,1678,28169,28185,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4527572728619499,""isotropic"":0.5472427271380501},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":11,""cma_isotropic"":5}","{""population_reduction_progress"":0.056338,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.053339425583194}"
bipop-cma-es,1,0,1679,28185,28201,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.44662750077930724,""isotropic"":0.5533724992206928},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":5,""cma_isotropic"":11}","{""population_reduction_progress"":0.05637,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.0026476357175467}"
bipop-cma-es,1,0,1680,28201,28217,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4496313793897011,""isotropic"":0.5503686206102989},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":4,""cma_isotropic"":12}","{""population_reduction_progress"":0.056402,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.9683706903525318}"
bipop-cma-es,1,0,1681,28217,28233,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4499501142981654,""isotropic"":0.5500498857018347},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":5,""cma_isotropic"":11}","{""population_reduction_progress"":0.056434,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.9403585037014683}"
bipop-cma-es,1,0,1682,28233,28249,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.44846828646599074,""isotropic"":0.5515317135340094},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":9,""cma_isotropic"":7}","{""population_reduction_progress"":0.056466,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.9255459617749673}"
bipop-cma-es,1,0,1683,28249,28265,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.44514233776527534,""isotropic"":0.5548576622347249},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":10,""cma_isotropic"":6}","{""population_reduction_progress"":0.056498,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.912240666519717}"
bipop-cma-es,1,0,1684,28265,28281,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4425488356280283,""isotropic"":0.5574511643719717},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":9,""cma_isotropic"":7}","{""population_reduction_progress"":0.05653,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.925801365399833}"
bipop-cma-es,1,0,1685,28281,28297,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.44112092278475173,""isotropic"":0.5588790772152483},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.056562,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.935340546193876}"
bipop-cma-es,1,0,1686,28297,28313,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4461590930001002,""isotropic"":0.5538409069998999},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":6,""cma_isotropic"":10}","{""population_reduction_progress"":0.056594,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":2.989372585987202}"
bipop-cma-es,1,0,1687,28313,28329,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.445148603658107,""isotropic"":0.5548513963418931},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.056626,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.0612114500400107}"
bipop-cma-es,1,0,1688,28329,28345,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4503688379175222,""isotropic"":0.5496311620824779},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.056658,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.084840501767891}"
bipop-cma-es,1,0,1689,28345,28361,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45224818927756477,""isotropic"":0.5477518107224352},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.05669,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.0926357429744584}"
bipop-cma-es,1,0,1690,28361,28377,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46141564678412866,""isotropic"":0.5385843532158714},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":10,""cma_isotropic"":6}","{""population_reduction_progress"":0.056722,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.0815014330401413}"
bipop-cma-es,1,0,1691,28377,28393,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.453861878339665,""isotropic"":0.546138121660335},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":6,""cma_isotropic"":10}","{""population_reduction_progress"":0.056754,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.124136021720996}"
bipop-cma-es,1,0,1692,28393,28409,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45636404862485397,""isotropic"":0.5436359513751461},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":5,""cma_isotropic"":11}","{""population_reduction_progress"":0.056786,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.241988775593405}"
bipop-cma-es,1,0,1693,28409,28425,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4611718493767506,""isotropic"":0.5388281506232493},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.056818,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.3109609100780095}"
bipop-cma-es,1,0,1694,28425,28441,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45995738861990015,""isotropic"":0.5400426113801},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.05685,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.3773264873024083}"
bipop-cma-es,1,0,1695,28441,28457,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46371054200009354,""isotropic"":0.5362894579999065},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.056882,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.386510253307348}"
bipop-cma-es,1,0,1696,28457,28473,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4658212534174364,""isotropic"":0.5341787465825636},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.056914,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.4302525321532493}"
bipop-cma-es,1,0,1697,28473,28489,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46798329574996894,""isotropic"":0.5320167042500311},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.056946,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.501140517128229}"
bipop-cma-es,1,0,1698,28489,28505,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46698219248139233,""isotropic"":0.5330178075186077},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":10,""cma_isotropic"":6}","{""population_reduction_progress"":0.056978,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.446350295753901}"
bipop-cma-es,1,0,1699,28505,28521,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45941998051136085,""isotropic"":0.5405800194886392},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":7,""cma_isotropic"":9}","{""population_reduction_progress"":0.05701,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.4144525524327602}"
bipop-cma-es,1,0,1700,28521,28537,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4637671486984066,""isotropic"":0.5362328513015935},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":8,""cma_isotropic"":8}","{""population_reduction_progress"":0.057042,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.3893421465063187}"
bipop-cma-es,1,0,1701,28537,28553,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4603238738807573,""isotropic"":0.5396761261192428},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":4,""cma_isotropic"":12}","{""population_reduction_progress"":0.057074,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.415241787643731}"
bipop-cma-es,1,0,1702,28553,28569,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.46147763101814104,""isotropic"":0.5385223689818589},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":10,""cma_isotropic"":6}","{""population_reduction_progress"":0.057106,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.408248927906946}"
bipop-cma-es,1,0,1703,28569,28585,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.4507316966331031,""isotropic"":0.549268303366897},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":6,""cma_isotropic"":10}","{""population_reduction_progress"":0.057138,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.4868662471062}"
bipop-cma-es,1,0,1704,28585,28601,16,3.6820763398281997e-06,3.6820763398281997e-06,0,"{""cma_operator"":{""covariance"":0.45382831183838684,""isotropic"":0.5461716881616132},""restart_regime"":{""large_population"":0.5,""small_population"":0.5}}","{""cma_covariance"":5,""cma_isotropic"":11}","{""population_reduction_progress"":0.05717,""population_size"":16,""population_size_min"":6,""population_size_start"":17,""restart_index"":0,""restart_regime"":1,""sigma"":3.6299110583381173}"
